Date,Name,Year,Letterboxd URI
2022-04-02,Small Soldiers,1998,https://boxd.it/1TzQ
2022-04-07,Rounders,1998,https://boxd.it/1WMS
2022-04-09,Goldman v Silverman,2020,https://boxd.it/oIV8
2022-04-11,Spider-Man: Far from Home,2019,https://boxd.it/fegG
2022-04-20,Josie and the Pussycats,2001,https://boxd.it/1Fdm
2022-04-21,Spider-Man: No Way Home,2021,https://boxd.it/nwRw
2022-04-21,Everything Everywhere All at Once,2022,https://boxd.it/jUk4
2022-04-21,3 Ninjas: High Noon at Mega Mountain,1998,https://boxd.it/1hjq
2022-04-21,Black Mirror: San Junipero,2016,https://boxd.it/k4aS
2022-04-21,Terminator Genisys,2015,https://boxd.it/35s0
2022-04-22,Scooby-Doo 2: Monsters Unleashed,2004,https://boxd.it/1UPA
2022-04-22,Scooby-Doo on Zombie Island,1998,https://boxd.it/1QIg
2022-05-02,Mr. Bean's Holiday,2007,https://boxd.it/28Yc
2022-05-08,Chef,2014,https://boxd.it/6lCG
2022-05-16,The Bad Guys,2022,https://boxd.it/nkg4
2022-05-16,The Babadook,2014,https://boxd.it/77xu
2022-05-28,Evil Dead II,1987,https://boxd.it/29Ge
2022-06-06,Frailty,2001,https://boxd.it/1Sqe
2022-06-06,Army of Darkness,1992,https://boxd.it/29G4
2022-06-06,The Evil Dead,1981,https://boxd.it/29Go
2022-06-10,True Stories,1986,https://boxd.it/1wXU
2022-06-19,Rituals,1977,https://boxd.it/2eQ4
2022-06-24,Man on the Moon,1999,https://boxd.it/281k
2022-06-24,Jim & Andy: The Great Beyond,2017,https://boxd.it/gO36
2022-07-05,Babe: Pig in the City,1998,https://boxd.it/1YEQ
2022-07-05,The Conjuring,2013,https://boxd.it/4sr2
2022-07-19,The Conjuring 2,2016,https://boxd.it/7GJg
2022-07-19,Stolen,2012,https://boxd.it/4aM2
2022-07-26,HyperNormalisation,2016,https://boxd.it/eOGy
2022-08-13,Session 9,2001,https://boxd.it/1UXu
2022-08-13,A Quiet Place Part II,2020,https://boxd.it/iTx0
2022-08-14,Brigsby Bear,2017,https://boxd.it/ebkS
2022-08-15,Nope,2022,https://boxd.it/sDCe
2022-08-16,The Hitcher,1986,https://boxd.it/1Yq0
2022-08-17,Empire Records,1995,https://boxd.it/1PY8
2022-08-21,Jackass Forever,2022,https://boxd.it/opUg
2022-08-25,Toy Story 3,2010,https://boxd.it/1WRe
2022-08-25,Fiddler on the Roof,1971,https://boxd.it/1Nle
2022-09-03,Toy Story 4,2019,https://boxd.it/9ALu
2022-09-05,La Cérémonie,1995,https://boxd.it/287C
2022-09-20,The Ant Bully,2006,https://boxd.it/1XyM
2022-09-26,The Day of the Beast,1995,https://boxd.it/1Vyg
2022-09-27,The Pink Panther 2,2009,https://boxd.it/1MHy
2022-10-05,Cheaper by the Dozen,2003,https://boxd.it/1USa
2022-10-13,28 Weeks Later,2007,https://boxd.it/28Bi
2022-10-13,Critters,1986,https://boxd.it/24Sk
2022-10-16,Tarzan II,2005,https://boxd.it/1LNU
2022-10-16,Seven Pounds,2008,https://boxd.it/1U8w
2022-10-16,ERASED,2016,https://boxd.it/px1A
2022-10-16,Berserk,1997,https://boxd.it/pzgM
2022-10-16,Frankenstein,1931,https://boxd.it/25Te
2022-10-17,Romeo and Juliet,1968,https://boxd.it/22cQ
2022-10-17,The Blue Lagoon,1980,https://boxd.it/22KS
2022-10-22,Halloween Ends,2022,https://boxd.it/mO8M
2022-10-23,Werewolf by Night,2022,https://boxd.it/xMrO
2022-10-24,Multiplicity,1996,https://boxd.it/1Z16
2022-10-24,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,https://boxd.it/1XiE
2022-10-27,A Nightmare on Elm Street 3: Dream Warriors,1987,https://boxd.it/1X9W
2022-10-28,To Live and Die in L.A.,1985,https://boxd.it/1XFo
2022-11-07,Terminator 3: Rise of the Machines,2003,https://boxd.it/2aES
2022-11-07,Barbarian,2022,https://boxd.it/yohi
2022-11-10,Pumping Iron,1977,https://boxd.it/23dA
2022-11-12,Mad Max Beyond Thunderdome,1985,https://boxd.it/1YTm
2022-11-17,The Muppet Christmas Carol,1992,https://boxd.it/1WgC
2022-11-27,Disturbing Behavior,1998,https://boxd.it/1YIy
2022-11-27,Snake Eyes,1998,https://boxd.it/1ZX0
2022-12-01,Ray,2004,https://boxd.it/28km
2022-12-08,How the Grinch Stole Christmas!,1966,https://boxd.it/1Qj6
2022-12-08,Snow Dogs,2002,https://boxd.it/1SQQ
2022-12-13,Paprika,2006,https://boxd.it/23wW
2022-12-13,The Hobbit,1977,https://boxd.it/28UY
2022-12-14,Are We There Yet?,2005,https://boxd.it/1Tms
2022-12-18,First Blood,1982,https://boxd.it/28U0
2022-12-22,National Lampoon's Christmas Vacation,1989,https://boxd.it/22wQ
2022-12-22,The Hunchback of Notre Dame II,2002,https://boxd.it/1RXQ
2023-01-12,The Secret of NIMH,1982,https://boxd.it/1Tc8
2023-01-30,"Militainment, Inc.: Militarism & Pop Culture",2007,https://boxd.it/5jVE
2023-02-20,Puss in Boots: The Last Wish,2022,https://boxd.it/aaie
2023-03-05,The Whale,2022,https://boxd.it/tw4c
2023-03-28,A Charlie Brown Christmas,1965,https://boxd.it/1QDq
2023-03-28,"It's the Great Pumpkin, Charlie Brown",1966,https://boxd.it/1Qmu
2023-03-28,"What's Opera, Doc?",1957,https://boxd.it/x4Y
2023-03-28,Bambi Meets Godzilla,1969,https://boxd.it/25AG
2023-03-28,Long-Haired Hare,1949,https://boxd.it/Fi
2023-03-31,Bill & Ted's Bogus Journey,1991,https://boxd.it/28oy
2023-03-31,Bill & Ted Face the Music,2020,https://boxd.it/i7BI
2023-03-31,Delicatessen,1991,https://boxd.it/29lK
2023-04-19,Spectre,2015,https://boxd.it/6bXY
2023-04-19,No Time to Die,2021,https://boxd.it/cPX2
2023-04-28,The Menu,2022,https://boxd.it/lScm
2023-04-29,Freaked,1993,https://boxd.it/1I4i
2023-05-01,Because of Winn-Dixie,2005,https://boxd.it/1HWo
2023-05-03,The Art of Self-Defense,2019,https://boxd.it/hf5y
2023-05-04,Goal!,2005,https://boxd.it/1XRY
2023-05-14,The Squid and the Whale,2005,https://boxd.it/1VAG
2023-05-25,Blazed,2013,https://boxd.it/v3p0
2023-05-31,Fantastic Planet,1973,https://boxd.it/1KnQ
2023-06-01,Kramer vs. Kramer,1979,https://boxd.it/h0w
2023-06-02,Shin Kamen Rider,2023,https://boxd.it/uDlw
2023-06-04,Missing,2023,https://boxd.it/sS1W
2023-06-05,I Know Why the Caged Bird Sings,1979,https://boxd.it/6W68
2023-06-08,The Super Mario Bros. Movie,2023,https://boxd.it/i8C8
2023-06-20,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4
2023-06-24,Asteroid City,2023,https://boxd.it/s3ds
2023-07-03,Cyrus,2010,https://boxd.it/14zA
2023-07-11,The World Is Not Enough,1999,https://boxd.it/1a94
2023-07-11,My Cousin Vinny,1992,https://boxd.it/1WpO
2023-07-24,The Old Man & the Gun,2018,https://boxd.it/fd1q
2023-08-05,Unsane,2018,https://boxd.it/gKrS
2023-08-05,"Sherlock, Jr.",1924,https://boxd.it/298m
2023-08-26,Sweeney Todd: The Demon Barber of Fleet Street,2007,https://boxd.it/1PcS
2023-08-30,Enron: The Smartest Guys in the Room,2005,https://boxd.it/1R0k
2023-09-01,The Faculty,1998,https://boxd.it/1Z5C
2023-09-01,The Sisterhood of the Traveling Pants 2,2008,https://boxd.it/1WS2
2023-09-09,Recess: School's Out,2001,https://boxd.it/1F9a
2023-09-09,Dennis the Menace Strikes Again!,1998,https://boxd.it/PZS
2023-09-14,Man on Wire,2008,https://boxd.it/1ORK
2023-09-15,"Food, Inc.",2008,https://boxd.it/1GGY
2023-09-15,Jodorowsky's Dune,2013,https://boxd.it/5MP6
2023-09-23,Rurouni Kenshin Part I: Origins,2012,https://boxd.it/4aIO
2023-09-23,Warriors of Virtue,1997,https://boxd.it/FY6
2023-09-24,Life of Crime: 1984-2020,2021,https://boxd.it/wg9m
2023-10-06,Atlantis: The Lost Empire,2001,https://boxd.it/1Vck
2023-10-09,The Daytrippers,1996,https://boxd.it/F9i
2023-10-11,Kong: Skull Island,2017,https://boxd.it/9ewM
2023-10-17,My Scientology Movie,2015,https://boxd.it/cedw
2023-10-17,The War of the Roses,1989,https://boxd.it/2aLY
2023-10-21,Barbie,2023,https://boxd.it/bCLK
2023-10-25,Men,2022,https://boxd.it/tlc0
2023-11-17,Oppenheimer,2023,https://boxd.it/wUow
2023-11-23,Demolition Man,1993,https://boxd.it/1XVm
2023-11-29,Dream Scenario,2023,https://boxd.it/v2h0
2023-12-05,Wreck-It Ralph,2012,https://boxd.it/2TTS
2023-12-05,Ralph Breaks the Internet,2018,https://boxd.it/edAy
2023-12-05,Extreme Measures,1996,https://boxd.it/1UaW
2023-12-09,War for the Planet of the Apes,2017,https://boxd.it/8FE2
